0.000000000000000000e+00 1.409326305607860430e+00 1.347218729771300971e+00 3.004299232456647761e+00 3.069942298464655828e+00 3.144929332605481687e+00 2.802019388789947385e+00 3.045360425140651639e+00 3.221652770522790643e+00 2.195759243174570940e+00 2.273791377177679873e+00 2.288498129248309976e+00 2.027301720781906624e+00 2.083298438424663335e+00 2.081533003267444837e+00 2.589952139960941313e+00 2.596384424222276444e+00 2.348766292677869405e+00 3.733147460086070790e+00 3.741763339203754146e+00 3.808811007312855601e+00 2.371399889925375870e+00 2.818187820988980796e+00 3.045740169533198927e+00 1.948579918972858094e+00 2.005100697982544311e+00 2.059882418156000483e+00 3.030229607888813792e+00 3.444568786022621509e+00 3.465454581485323260e+00 3.281038600221713342e+00 3.264345082428157685e+00 3.465223965898120095e+00 1.969669776268229811e+00 1.940271519993577831e+00 2.008916001098763893e+00 2.006412600293392412e+00
1.409326305607860430e+00 0.000000000000000000e+00 1.358088463266704515e+00 2.981537955219932368e+00 2.954809829733876292e+00 3.137691808654592851e+00 3.094039092506418953e+00 3.272261832879600263e+00 3.473385102275040381e+00 2.126439794282370954e+00 2.173810060023413371e+00 2.104420859980587810e+00 1.842535587303260725e+00 1.883823215358753078e+00 1.866051694906370573e+00 2.618498154872219263e+00 2.450282084225225976e+00 2.175780758433391249e+00 4.009756578257692716e+00 4.002947995514021251e+00 4.041847723577665086e+00 2.312588799128617367e+00 2.794208819496043716e+00 3.108555777523900332e+00 1.749123775390688085e+00 1.793203246467355516e+00 1.847749058829203150e+00 2.906781069581574783e+00 3.357666037275570226e+00 3.503290440258342464e+00 3.184515228252941199e+00 3.147212419786743265e+00 3.280300680430130011e+00 1.761521916846196190e+00 1.799557057167286533e+00 1.849793606716406025e+00 1.846374007699131070e+00
1.347218729771300971e+00 1.358088463266704515e+00 0.000000000000000000e+00 2.983091340087429266e+00 3.018054858250502903e+00 3.117157031595175987e+00 2.922917313714088028e+00 3.116251627219341902e+00 3.305358108009124329e+00 2.217185688798796406e+00 2.244485754918122300e+00 2.231392710232342314e+00 2.055134072392579281e+00 2.096648598073783010e+00 2.073958887692165742e+00 2.374649795103834116e+00 2.648546588020220582e+00 2.242408057633737517e+00 3.855663985430468177e+00 3.851063884167421403e+00 3.858311272681140824e+00 2.331305674971287267e+00 2.714404080707506939e+00 2.973982990913432545e+00 1.881164418831477336e+00 1.933015340834137508e+00 1.956654229626090036e+00 2.986530428819273553e+00 3.316724198340330609e+00 3.397913185330208918e+00 3.203276901173683022e+00 3.203276901173683022e+00 3.435646935747980191e+00 1.926294686335393580e+00 1.915894870819105700e+00 1.962455662085088814e+00 1.959732980534378610e+00
3.004299232456647761e+00 2.981537955219932368e+00 2.983091340087429266e+00 0.000000000000000000e+00 2.206889514254168461e+00 2.241675198523989998e+00 4.154356968672774819e+00 4.374824110908605235e+00 4.431474823923756468e+00 2.740909977131322339e+00 2.648123133377084937e+00 2.608327235217135609e+00 2.462725577968198465e+00 2.458578248102832209e+00 2.448468844107204223e+00 2.750041484924984125e+00 2.847325439220833587e+00 2.942426257398441880e+00 3.719683419236098576e+00 3.639109251870604744e+00 3.679957610951453795e+00 2.728080099772623779e+00 2.870930159168964213e+00 3.061027351767632965e+00 2.571355678610016238e+00 2.590709339066594286e+00 2.592438054926901714e+00 2.808198822004024375e+00 3.103820239102889733e+00 3.225411130449326258e+00 3.464721694258051432e+00 3.375372993137323974e+00 3.464721694258051432e+00 2.591424164456954671e+00 2.661956787130628221e+00 2.601608105954276606e+00 2.601846756768502633e+00
3.069942298464655828e+00 2.954809829733876292e+00 3.018054858250502903e+00 2.206889514254168461e+00 0.000000000000000000e+00 2.270986194312416551e+00 4.356830543232939945e+00 4.604310985477956919e+00 4.580950742320101021e+00 2.758497567707022924e+00 2.725373723253992519e+00 2.618565576475073264e+00 2.420815829593799595e+00 2.426690550892247611e+00 2.414270309273847559e+00 2.714274207176492038e+00 2.786542480150677292e+00 2.810929252934762257e+00 3.709826213955075058e+00 3.670416138657051075e+00 3.723279479358302169e+00 2.674433108903860656e+00 2.825081279425547542e+00 3.016110901304698722e+00 2.493634657142107081e+00 2.539757161444044176e+00 2.539879563898499004e+00 2.755114625815043183e+00 3.040369620306253573e+00 3.200895337494593207e+00 3.475994667084331802e+00 3.408477371566306147e+00 3.459715082187026614e+00 2.493545099423262634e+00 2.562644577034692173e+00 2.515392909019971590e+00 2.515904909291072133e+00
3.144929332605481687e+00 3.137691808654592851e+00 3.117157031595175987e+00 2.241675198523989998e+00 2.270986194312416551e+00 0.000000000000000000e+00 4.209816470450969739e+00 4.420689588804735948e+00 4.444149577182249011e+00 2.799137723236886366e+00 2.831851705354391679e+00 2.657469269025483083e+00 2.477829901751475550e+00 2.502756584804118223e+00 2.464124063429192546e+00 2.758791396686114616e+00 2.901451254699380922e+00 3.001605308486637647e+00 3.629662502906147559e+00 3.616396638604145064e+00 3.654889626806992364e+00 2.751788572962093227e+00 2.871866526706658096e+00 3.024444340946072618e+00 2.573271082947390376e+00 2.616740114677024831e+00 2.628194266905051535e+00 2.827785524947431295e+00 3.043048441086658507e+00 3.103431886348378743e+00 3.585109991844252164e+00 3.459942273073690622e+00 3.531037736052779596e+00 2.602779663734478888e+00 2.668587560238898870e+00 2.644115269253018319e+00 2.645398998418817094e+00
2.802019388789947385e+00 3.094039092506418953e+00 2.922917313714088028e+00 4.154356968672774819e+00 4.356830543232939945e+00 4.209816470450969739e+00 0.000000000000000000e+00 1.246706951211836500e+00 1.058572936758699790e+00 3.136779783852091885e+00 3.196236466821557709e+00 3.481504169954676264e+00 3.816867865733428733e+00 3.788155436881501803e+00 3.803766467348898672e+00 3.603953825924445020e+00 4.088511375812945658e+00 3.343579572748641038e+00 4.538640293452099961e+00 4.488553678069497899e+00 4.510329768467833844e+00 3.822632491644979869e+00 4.161873764496043293e+00 4.243723676160218616e+00 3.543069313912209140e+00 3.569270420301042801e+00 3.594511487283603479e+00 4.273358545354621896e+00 4.391765013970815978e+00 4.413920669605435165e+00 4.278429770671722920e+00 4.278429770671722920e+00 4.351390579394717406e+00 3.576755964373290464e+00 3.579438054896809884e+00 3.622782465058523638e+00 3.620975385803797852e+00
3.045360425140651639e+00 3.272261832879600263e+00 3.116251627219341902e+00 4.374824110908605235e+00 4.604310985477956919e+00 4.420689588804735948e+00 1.246706951211836500e+00 0.000000000000000000e+00 9.589872189735986208e-01 3.375635939512769301e+00 3.363899840638907790e+00 3.685082938830968047e+00 4.034534575740382323e+00 4.000248411076650079e+00 4.025165434575445289e+00 3.820779298330870599e+00 4.353581059514571194e+00 3.766659778519998891e+00 4.679480825538549382e+00 4.656219863243751256e+00 4.671343603542130296e+00 4.072058085680287043e+00 4.391804758435300826e+00 4.400452445856201322e+00 3.758543252218434993e+00 3.797814751400086841e+00 3.825284147598906781e+00 4.492429836515036357e+00 4.586664659488214113e+00 4.594207184081150253e+00 4.405732657539259023e+00 4.437392791501438616e+00 4.615493474024384923e+00 3.784319265354339823e+00 3.786501552297194984e+00 3.829429493548254904e+00 3.826480490276273905e+00
3.221652770522790643e+00 3.473385102275040381e+00 3.305358108009124329e+00 4.431474823923756468e+00 4.580950742320101021e+00 4.444149577182249011e+00 1.058572936758699790e+00 9.589872189735986208e-01 0.000000000000000000e+00 3.549973365208757503e+00 3.520783792901112097e+00 3.813297086125873037e+00 4.167643783890869535e+00 4.110584966763689785e+00 4.166513091017094439e+00 3.977246033210501075e+00 4.464745710196415196e+00 3.815875404154229766e+00 4.686997880038188846e+00 4.627307999126403892e+00 4.606184544498096223e+00 4.187407505473457192e+00 4.431248784815883468e+00 4.431225098957229491e+00 3.917405362298026716e+00 3.953796065968071982e+00 3.983718106011022275e+00 4.464565818565795929e+00 4.502302901619597009e+00 4.505653260762615631e+00 4.431234624806907441e+00 4.436355280480761110e+00 4.563754568423467717e+00 3.937987743999415091e+00 3.939212270018611850e+00 3.987689316965279840e+00 3.984573850865285927e+00
2.195759243174570940e+00 2.126439794282370954e+00 2.217185688798796406e+00 2.740909977131322339e+00 2.758497567707022924e+00 2.799137723236886366e+00 3.136779783852091885e+00 3.375635939512769301e+00 3.549973365208757503e+00 0.000000000000000000e+00 1.333581895327931033e+00 1.295174659989735577e+00 1.921879674672340776e+00 1.906894299678030924e+00 1.921522214932998462e+00 2.582534263173642763e+00 2.718630510352234353e+00 2.350266447225847433e+00 3.314807059521207577e+00 3.258230509081065485e+00 3.186737198561054196e+00 2.023211397626190067e+00 2.234677502642123059e+00 2.437031214281787150e+00 1.832924053062396919e+00 1.902298959045417792e+00 1.904740046607901194e+00 2.414788632172494953e+00 2.753918082388247868e+00 2.889357929073001152e+00 3.138752776625074237e+00 2.997057365806576446e+00 3.138752776625074237e+00 1.777755028092864897e+00 1.804721636101477067e+00 1.815968230839105191e+00 1.815626127884017560e+00
2.273791377177679873e+00 2.173810060023413371e+00 2.244485754918122300e+00 2.648123133377084937e+00 2.725373723253992519e+00 2.831851705354391679e+00 3.196236466821557709e+00 3.363899840638907790e+00 3.520783792901112097e+00 1.333581895327931033e+00 0.000000000000000000e+00 1.316938039962657570e+00 1.930833287784917029e+00 1.930804852640282787e+00 1.938899420655949557e+00 2.498584153872970059e+00 2.614002695902986950e+00 2.224719606449731213e+00 3.598789513073000990e+00 3.537087911192082323e+00 3.530971178823668843e+00 2.155680891729000237e+00 2.464962149049570783e+00 2.736573194360847783e+00 1.855160259340379536e+00 1.899919586806708915e+00 1.908308990522115334e+00 2.599361391162498425e+00 3.031249435458565955e+00 3.124633813241422864e+00 3.211367294637286651e+00 3.100428000418146812e+00 3.211367294637286651e+00 1.781088273011408374e+00 1.814196938919496516e+00 1.815338871833482637e+00 1.812975944852443400e+00
2.288498129248309976e+00 2.104420859980587810e+00 2.231392710232342314e+00 2.608327235217135609e+00 2.618565576475073264e+00 2.657469269025483083e+00 3.481504169954676264e+00 3.685082938830968047e+00 3.813297086125873037e+00 1.295174659989735577e+00 1.316938039962657570e+00 0.000000000000000000e+00 1.643904397964818465e+00 1.620456423460502782e+00 1.640968999038255660e+00 2.439258020992459919e+00 2.451285938569489620e+00 2.282905467291744372e+00 3.130196468026609669e+00 3.099282318662019975e+00 3.209264403539894062e+00 1.929346491445675715e+00 2.108940589462502402e+00 2.364496379650609992e+00 1.609801154051509586e+00 1.785874143404867054e+00 1.794441191289585680e+00 2.238464892474163914e+00 2.612249928117980513e+00 2.736631974912628440e+00 2.993729166543366738e+00 2.886594776647854577e+00 2.993729166543366738e+00 1.468706404546626709e+00 1.494492160462541630e+00 1.494873699184998239e+00 1.493655611505659397e+00
